RecordNumber,HydroFeature,AllocationBlock,Wap,FromDate,ToDate,FromMonth,ToMonth,AllocatedRate,AllocatedAnnualVolume,WaterUse,IrrigationArea,ConsentStatus,ExtSiteName,NZTMX,NZTMY,CatchmentName,CatchmentNumber,CatchmentGroupName,CatchmentGroupNumber,SwazName,SwazGroupName,SwazSubRegionalName,GwazName,CwmsName,FlowSite
CRC052032.1,Surface Water,A,K36/0816,2008-07-21,2014-05-13,7,6,32.0,1009263,agriculture,117,Terminated - Replaced,Missing Name,1483426.78506646,5156316.90922989,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052032.1,Surface Water,A,K36/0816,2008-07-21,2014-05-13,7,6,32.0,1009263,agriculture,117,Terminated - Replaced,Missing Name,1483426.78506646,5156316.90922989,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168841
CRC052032.1,Surface Water,A,K36/0816,2008-07-21,2014-05-13,7,6,32.0,1009263,agriculture,117,Terminated - Replaced,Missing Name,1483426.78506646,5156316.90922989,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168846
CRC052482,Groundwater,A,K36/0596,2005-08-04,2007-09-17,7,6,25.5,315250,agriculture,130,Terminated - Replaced,Missing Name,1494015.65708331,5150589.61169022,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,168834
CRC052482,Groundwater,A,K36/0596,2005-08-04,2007-09-17,7,6,25.5,315250,agriculture,130,Terminated - Replaced,Missing Name,1494015.65708331,5150589.61169022,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,68801
CRC052482,Surface Water,A,K36/0596,2005-08-04,2007-09-17,7,6,12.0,378473,agriculture,130,Terminated - Replaced,Missing Name,1494015.65708331,5150589.61169022,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,168834
CRC052482,Surface Water,A,K36/0596,2005-08-04,2007-09-17,7,6,12.0,378473,agriculture,130,Terminated - Replaced,Missing Name,1494015.65708331,5150589.61169022,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,68801
CRC052582,Groundwater,A,K37/2386,2005-12-01,2008-06-23,7,6,74.0,826544,agriculture,180,Terminated - Replaced,Missing Name,1488701.23362597,5147509.30609542,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,68801
CRC052582,Groundwater,A,K37/2386,2005-12-01,2008-06-23,7,6,74.0,826544,agriculture,180,Terminated - Replaced,Missing Name,1488701.23362597,5147509.30609542,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,168833
CRC052582.1,Groundwater,A,K37/2386,2008-06-23,2010-04-26,7,6,62.0,692510,agriculture,180,Terminated - Replaced,Missing Name,1488701.23362597,5147509.30609542,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,68801
CRC052582.1,Groundwater,A,K37/2386,2008-06-23,2010-04-26,7,6,62.0,692510,agriculture,180,Terminated - Replaced,Missing Name,1488701.23362597,5147509.30609542,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,168833
CRC052582.2,Groundwater,A,K37/2386,2010-04-26,2038-12-22,7,6,62.0,657000,agriculture,180,Issued - Active,Missing Name,1488701.23362597,5147509.30609542,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,68801
CRC052582.2,Groundwater,A,K37/2386,2010-04-26,2038-12-22,7,6,62.0,657000,agriculture,180,Issued - Active,Missing Name,1488701.23362597,5147509.30609542,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,168833
CRC052609,Groundwater,A,K36/0470,2010-06-30,2015-06-24,7,6,22.29,298489,agriculture,137,Terminated - Replaced,Missing Name,1481226.55963796,5160685.88790942,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052609,Groundwater,A,K36/0470,2010-06-30,2015-06-24,7,6,22.29,298489,agriculture,137,Terminated - Replaced,Missing Name,1481226.55963796,5160685.88790942,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052609,Surface Water,A,K36/0470,2010-06-30,2015-06-24,7,6,12.0,378473,agriculture,137,Terminated - Replaced,Missing Name,1481226.55963796,5160685.88790942,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052609,Surface Water,A,K36/0470,2010-06-30,2015-06-24,7,6,12.0,378473,agriculture,137,Terminated - Replaced,Missing Name,1481226.55963796,5160685.88790942,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052609,Groundwater,A,K36/0826,2010-06-30,2015-06-24,7,6,26.71,298489,agriculture,137,Terminated - Replaced,Missing Name,1480706.61241216,5160955.77458963,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052609,Groundwater,A,K36/0826,2010-06-30,2015-06-24,7,6,26.71,298489,agriculture,137,Terminated - Replaced,Missing Name,1480706.61241216,5160955.77458963,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052609,Surface Water,A,K36/0826,2010-06-30,2015-06-24,7,6,19.0,599250,agriculture,137,Terminated - Replaced,Missing Name,1480706.61241216,5160955.77458963,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052609,Surface Water,A,K36/0826,2010-06-30,2015-06-24,7,6,19.0,599250,agriculture,137,Terminated - Replaced,Missing Name,1480706.61241216,5160955.77458963,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052646,Groundwater,A,K36/0019,2005-09-27,2009-03-27,7,6,7.56,189140,agriculture,185,Terminated - Replaced,Missing Name,1493243.83041997,5150498.5038709,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,168834
CRC052646,Groundwater,A,K36/0019,2005-09-27,2009-03-27,7,6,7.56,189140,agriculture,185,Terminated - Replaced,Missing Name,1493243.83041997,5150498.5038709,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,68801
CRC052646,Groundwater,A,K36/0815,2005-09-27,2009-03-27,7,6,23.44,189140,agriculture,185,Terminated - Replaced,Missing Name,1492845.72394045,5151653.21086081,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,168834
CRC052646,Groundwater,A,K36/0815,2005-09-27,2009-03-27,7,6,23.44,189140,agriculture,185,Terminated - Replaced,Missing Name,1492845.72394045,5151653.21086081,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,68801
CRC052646.1,Groundwater,A,K36/0815,2009-03-27,2040-09-23,7,6,31.0,266750,agriculture,185,Issued - Active,Missing Name,1492845.72394045,5151653.21086081,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,168834
CRC052646.1,Groundwater,A,K36/0815,2009-03-27,2040-09-23,7,6,31.0,266750,agriculture,185,Issued - Active,Missing Name,1492845.72394045,5151653.21086081,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton-Lyndhurst,Ashburton,68801
CRC052786,Groundwater,A,K36/0827,2010-06-30,2017-01-13,7,6,45.0,183300,agriculture,156,Terminated - Surrendered,Missing Name,1482936.0,5160236.0,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052786,Groundwater,A,K36/0827,2010-06-30,2017-01-13,7,6,45.0,183300,agriculture,156,Terminated - Surrendered,Missing Name,1482936.0,5160236.0,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052786,Groundwater,Adapt.Vol,K36/0827,2010-06-30,2017-01-13,7,6,45.0,183300,agriculture,156,Terminated - Surrendered,Missing Name,1482936.0,5160236.0,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052786,Groundwater,Adapt.Vol,K36/0827,2010-06-30,2017-01-13,7,6,45.0,183300,agriculture,156,Terminated - Surrendered,Missing Name,1482936.0,5160236.0,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052786,Groundwater,A,K36/0828,2010-06-30,2017-01-13,7,6,29.0,183300,agriculture,156,Terminated - Surrendered,Missing Name,1482786.46764928,5159366.31568793,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052786,Groundwater,A,K36/0828,2010-06-30,2017-01-13,7,6,29.0,183300,agriculture,156,Terminated - Surrendered,Missing Name,1482786.46764928,5159366.31568793,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052786,Surface Water,A,K36/0828,2010-06-30,2017-01-13,7,6,16.0,504631,agriculture,156,Terminated - Surrendered,Missing Name,1482786.46764928,5159366.31568793,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052786,Surface Water,A,K36/0828,2010-06-30,2017-01-13,7,6,16.0,504631,agriculture,156,Terminated - Surrendered,Missing Name,1482786.46764928,5159366.31568793,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC052786,Groundwater,Adapt.Vol,K36/0828,2010-06-30,2017-01-13,7,6,29.0,183300,agriculture,156,Terminated - Surrendered,Missing Name,1482786.46764928,5159366.31568793,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC052786,Groundwater,Adapt.Vol,K36/0828,2010-06-30,2017-01-13,7,6,29.0,183300,agriculture,156,Terminated - Surrendered,Missing Name,1482786.46764928,5159366.31568793,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC054032,Groundwater,A,K36/0832,2005-12-09,2014-07-25,7,6,3.0,14600,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC054032,Groundwater,A,K36/0832,2005-12-09,2014-07-25,7,6,3.0,14600,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC054032,Groundwater,A,K36/0832,2005-12-09,2014-07-25,7,6,3.0,14600,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC054032,Surface Water,A,K36/0832,2005-12-09,2014-07-25,7,6,26.0,820026,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC054032,Surface Water,A,K36/0832,2005-12-09,2014-07-25,7,6,26.0,820026,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC054032,Surface Water,A,K36/0832,2005-12-09,2014-07-25,7,6,26.0,820026,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC151578,Groundwater,A,K36/0832,2014-07-25,2014-12-22,7,6,3.0,14600,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC151578,Groundwater,A,K36/0832,2014-07-25,2014-12-22,7,6,3.0,14600,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC151578,Groundwater,A,K36/0832,2014-07-25,2014-12-22,7,6,3.0,14600,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC151578,Surface Water,A,K36/0832,2014-07-25,2014-12-22,7,6,26.0,820026,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC151578,Surface Water,A,K36/0832,2014-07-25,2014-12-22,7,6,26.0,820026,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC151578,Surface Water,A,K36/0832,2014-07-25,2014-12-22,7,6,26.0,820026,industry,0,Terminated - Replaced,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC152538,Groundwater,A,K36/0832,2014-12-22,2040-12-09,7,6,4.44,14600,stockwater,0,Issued - Active,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC152538,Groundwater,A,K36/0832,2014-12-22,2040-12-09,7,6,4.44,14600,stockwater,0,Issued - Active,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC152538,Groundwater,A,K36/0832,2014-12-22,2040-12-09,7,6,4.44,14600,stockwater,0,Issued - Active,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC152538,Surface Water,A,K36/0832,2014-12-22,2040-12-09,7,6,0.46,14508,stockwater,0,Issued - Active,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC152538,Surface Water,A,K36/0832,2014-12-22,2040-12-09,7,6,0.46,14508,stockwater,0,Issued - Active,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC152538,Surface Water,A,K36/0832,2014-12-22,2040-12-09,7,6,0.46,14508,stockwater,0,Issued - Active,Missing Name,1478014.39158864,5166457.59759473,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC054347,Groundwater,A,K37/2486,2010-06-30,2011-08-31,7,6,13.0,410013,agriculture,47,Terminated - Replaced,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC054347,Groundwater,A,K37/2486,2010-06-30,2011-08-31,7,6,13.0,410013,agriculture,47,Terminated - Replaced,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC054347.1,Groundwater,A,K37/2486,2011-08-31,2016-10-31,7,6,28.0,42453,agriculture,47,Terminated - Surrendered,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC054347.1,Groundwater,A,K37/2486,2011-08-31,2016-10-31,7,6,28.0,42453,agriculture,47,Terminated - Surrendered,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC054347.1,Groundwater,Adapt.Vol,K37/2486,2011-08-31,2016-10-31,7,6,28.0,42453,agriculture,47,Terminated - Surrendered,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC054347.1,Groundwater,Adapt.Vol,K37/2486,2011-08-31,2016-10-31,7,6,28.0,42453,agriculture,47,Terminated - Surrendered,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC060738,Groundwater,A,K37/2486,2006-01-09,2011-08-31,7,6,21.0,167873,agriculture,28,Terminated - Replaced,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC060738,Groundwater,A,K37/2486,2006-01-09,2011-08-31,7,6,21.0,167873,agriculture,28,Terminated - Replaced,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC060738.1,Groundwater,A,K37/2486,2011-08-31,2028-08-31,7,6,21.0,127240,agriculture,28,Issued - Active,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC060738.1,Groundwater,A,K37/2486,2011-08-31,2028-08-31,7,6,21.0,127240,agriculture,28,Issued - Active,Missing Name,1497778.48341618,5141493.1791918,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
